"subject_activity" "timesignal-bodyacceleration-mean-x" "timesignal-bodyacceleration-mean-y" "timesignal-bodyacceleration-mean-z" "timesignal-bodyacceleration-std-x" "timesignal-bodyacceleration-std-y" "timesignal-bodyacceleration-std-z" "timesignal-gravityacceleration-mean-x" "timesignal-gravityacceleration-mean-y" "timesignal-gravityacceleration-mean-z" "timesignal-gravityacceleration-std-x" "timesignal-gravityacceleration-std-y" "timesignal-gravityacceleration-std-z" "jerksignal-bodyacceleration-mean-x" "jerksignal-bodyacceleration-mean-y" "jerksignal-bodyacceleration-mean-z" "jerksignal-bodyacceleration-std-x" "jerksignal-bodyacceleration-std-y" "jerksignal-bodyacceleration-std-z" "timesignal-bodyangularvelocity-mean-x" "timesignal-bodyangularvelocity-mean-y" "timesignal-bodyangularvelocity-mean-z" "timesignal-bodyangularvelocity-std-x" "timesignal-bodyangularvelocity-std-y" "timesignal-bodyangularvelocity-std-z" "jerksignal-bodyangularvelocity-mean-x" "jerksignal-bodyangularvelocity-mean-y" "jerksignal-bodyangularvelocity-mean-z" "jerksignal-bodyangularvelocity-std-x" "jerksignal-bodyangularvelocity-std-y" "jerksignal-bodyangularvelocity-std-z" "timesignalmagnitude-bodyacceleration-mean" "timesignalmagnitude-bodyacceleration-std" "timesignalmagnitude-gravityacceleration-mean" "timesignalmagnitude-gravityacceleration-std" "jerksignalmagnitude-bodyacceleration-mean" "jerksignalmagnitude-bodyacceleration-std" "timesignalmagnitude-bodyangularvelocity-mean" "timesignalmagnitude-bodyangularvelocity-std" "jerksignalmagnitude-bodyangularvelocity-mean" "jerksignalmagnitude-bodyangularvelocity-std" "frecuencysignal-bodyacceleration-mean-x" "frecuencysignal-bodyacceleration-mean-y" "frecuencysignal-bodyacceleration-mean-z" "frecuencysignal-bodyacceleration-std-x" "frecuencysignal-bodyacceleration-std-y" "frecuencysignal-bodyacceleration-std-z" "frecuencyjerksignal-bodyacceleration-mean-x" "frecuencyjerksignal-bodyacceleration-mean-y" "frecuencyjerksignal-bodyacceleration-mean-z" "frecuencyjerksignal-bodyacceleration-std-x" "frecuencyjerksignal-bodyacceleration-std-y" "frecuencyjerksignal-bodyacceleration-std-z" "frecuencysignal-bodyangularvelocity-mean-x" "frecuencysignal-bodyangularvelocity-mean-y" "frecuencysignal-bodyangularvelocity-mean-z" "frecuencysignal-bodyangularvelocity-std-x" "frecuencysignal-bodyangularvelocity-std-y" "frecuencysignal-bodyangularvelocity-std-z" "frecuencysignalmagnitude-bodyacceleration-mean" "frecuencysignalmagnitude-bodyacceleration-std"
"subject6_laying" 0.266080831197537 -0.0157908787149754 -0.113693315763547 -0.960970792891626 -0.952929154502463 -0.961298709655172 -0.437767800034483 0.562365008423645 0.58768547322266 -0.935195996403941 -0.972304514433498 -0.96278661137931 0.0865270356995074 0.00891598999034483 -0.00190966297349261 -0.982554746206897 -0.97135988044335 -0.980314413004926 -0.0141948469009852 -0.103119410635961 0.140677103128079 -0.975922442118227 -0.966346156108374 -0.966171236896552 -0.104063655093596 -0.0387503961037438 -0.0666822787684729 -0.975413278817734 -0.980511906551724 -0.984405498029557 -0.955370355453202 -0.943306923300493 -0.955370355453202 -0.943306923300493 -0.979522269261084 -0.977801027931035 -0.939792611477833 -0.950812646995074 -0.981466110344828 -0.979007575418719 -0.966070786157635 -0.959922384137931 -0.968193705566502 -0.959186633858621 -0.952322623083744 -0.960068560738916 -0.982782066403941 -0.971960226551724 -0.97746722408867 -0.983904312118227 -0.972793512364532 -0.981773056403941 -0.969211310738916 -0.969089706502463 -0.965075590049261 -0.978240412413793 -0.965244622216749 -0.969674548768473 -0.95285681446798 -0.946472776206897
"subject6_walking" 0.276354703044776 -0.0192311545848806 -0.114341087490405 -0.112710576538849 -0.0135003605059915 -0.282559697364563 0.92567381978678 -0.161176856407249 -0.055876812361322 -0.965533638166311 -0.94679356466951 -0.935047363411514 0.0816714807149254 0.00282897151498934 -0.00393679477733475 -0.217809214964819 -0.183035562259469 -0.478194169471429 -0.0218495623604264 -0.0668842878091898 0.0706806720058422 -0.443273990355011 -0.470968569023454 -0.316436222505544 -0.0927205139632623 -0.045115545013049 -0.0510411868247122 -0.382601645824733 -0.560701415294243 -0.377934252344861 -0.0512846418457996 -0.133625190013006 -0.0512846418457996 -0.133625190013006 -0.244176507861407 -0.197194994673987 -0.278970581349765 -0.401101683123667 -0.482392183183369 -0.531476681289254 -0.160931131405117 -0.0559567116278465 -0.334435759939701 -0.0973342168645842 -0.055745106379467 -0.314291053717271 -0.256951448662687 -0.242287517261194 -0.449715137029851 -0.247804134275241 -0.17385438018209 -0.505631267948827 -0.309891309503412 -0.466222451810235 -0.256206792240085 -0.489048201847122 -0.479748601066098 -0.404757487948827 -0.125801885707974 -0.27502853705629
"subject6_walking_downstairs" 0.283827456786207 -0.0167819458635793 -0.111048925586207 0.25417417306 0.0675704285895862 -0.200501540830897 0.931357513862069 -0.117365215682759 -0.0210033968155862 -0.958368972275862 -0.941316854689655 -0.926220341586207 0.102187393764828 -0.00399054611696552 -0.0166884074075862 -0.02226452558 -0.0230711385062138 -0.340641127186897 -0.0428198962186207 -0.0680559315126897 0.0842304600348966 -0.327110957382759 -0.397137235862069 -0.289767239742759 -0.076391635751931 -0.056678374062 -0.049770194163931 -0.248045825922069 -0.441856201744828 -0.235058227585517 0.211861700660069 0.21300063202069 0.211861700660069 0.21300063202069 -0.0707307859310345 0.00557559888896552 -0.176844397774759 -0.253123192268966 -0.363393747103448 -0.38965274348731 0.128480356413793 0.0666968535388966 -0.203783155487724 0.297988752562897 -0.000870898728965517 -0.266246752558621 -0.0746184470331034 -0.105654623485517 -0.296321724117241 -0.0565042406406069 0.00049609271724138 -0.383579844882759 -0.158853372970345 -0.35137337302 -0.147295853108276 -0.384692024181379 -0.432710229903448 -0.40998535477931 0.193935021069655 0.0325442719144828
"subject6_walking_upstairs" 0.26581538244586 -0.0233821373828662 -0.122680860834395 -0.204481170410318 -0.00892855210509554 -0.298571986506369 0.89542084 -0.22310138133758 -0.129829115498089 -0.956745786242038 -0.928386395159236 -0.914880033949045 0.0746648379280255 0.00758247879484076 0.0074869034821656 -0.329740784929936 -0.291756220116497 -0.612459171401274 -0.0102778284929936 -0.055687361121465 0.0443196241756688 -0.462408899273885 -0.504341806636943 -0.286592585620382 -0.101129897977325 -0.038021130334586 -0.0511049854064968 -0.471121137140764 -0.663748016242038 -0.483345021927006 -0.120285798766815 -0.18726200674586 -0.120285798766815 -0.18726200674586 -0.366025831923567 -0.332574115191083 -0.26273859899172 -0.413337794585987 -0.578064450917197 -0.63380037055414 -0.281937390764331 -0.120301481987898 -0.422871400929936 -0.176978764331911 -0.0177345570949045 -0.290011658582166 -0.363603273101911 -0.339078949432484 -0.586159731528662 -0.355308567808917 -0.2881693235 -0.637876776305732 -0.360149441630573 -0.531824545930573 -0.295093266764968 -0.499375977834395 -0.493230527732484 -0.353347492961783 -0.205723774879873 -0.304317278197452
"subject7_standing" 0.27975932028436 -0.0163887166996209 -0.107141221815498 -0.98848442492891 -0.951998777962085 -0.953996045023697 0.941259083033175 -0.196196839729858 -0.0900162050751948 -0.989427522606635 -0.974839527203792 -0.96125368492891 0.0746990294691943 0.00881887857563507 -0.00473836721033175 -0.986459664739336 -0.977317149620853 -0.984940729810427 -0.0274247305616588 -0.0735330964061611 0.0811073591938389 -0.967949708530806 -0.975216390094787 -0.975407431753554 -0.0975334407274882 -0.0411509367345972 -0.0533851420938389 -0.98090321014218 -0.98836414521327 -0.987497546350711 -0.967015528341232 -0.961462168909953 -0.967015528341232 -0.961462168909953 -0.984705941327014 -0.982535911895735 -0.965858712890995 -0.958255150995261 -0.98800969507109 -0.985935204549763 -0.987043743317536 -0.961202067535545 -0.967454692322275 -0.989201905402844 -0.949977031658768 -0.950212903933649 -0.986506839478673 -0.977530592606635 -0.982516798578199 -0.987666661848341 -0.97882056492891 -0.98597192943128 -0.966003439383886 -0.978486657061611 -0.976792586398104 -0.968889786682465 -0.973577329668246 -0.977217838341232 -0.969136425687204 -0.962881365545024
"subject7_sitting" 0.277973203461538 -0.0148033899724176 -0.112839428643956 -0.986445601428571 -0.951776465054945 -0.936980006478022 0.910737282417582 0.0825186747423077 0.0756924491604396 -0.978482098626374 -0.967196489230769 -0.937498722747253 0.0739929168516484 0.0068511899982967 0.00137490712879121 -0.989711286538462 -0.982217624010989 -0.985084964615385 -0.0423548603715385 -0.0630657570324176 0.0691544064362637 -0.976599606428571 -0.973488605934066 -0.96691255043956 -0.0944859904197802 -0.0401597252143956 -0.0493345260934066 -0.98912591456044 -0.990241076923077 -0.989644722802198 -0.961012572142857 -0.944862665983517 -0.961012572142857 -0.944862665983517 -0.987240157802198 -0.984990609230769 -0.947509585164835 -0.95323101478022 -0.991581222527472 -0.988740566373626 -0.98632555 -0.961379074835165 -0.956268604945055 -0.986606869175824 -0.949655664120879 -0.931694408296703 -0.989820263626374 -0.982153786483516 -0.982798378516484 -0.990543768461538 -0.983667851318681 -0.985976403296703 -0.976138384725275 -0.978534286538462 -0.970763848626374 -0.977156221098901 -0.971079248131868 -0.968820837967033 -0.957009287087912 -0.946810444593407
"subject7_laying" 0.266229231502538 -0.0182235556273096 -0.105776649700508 -0.965404006751269 -0.954530051522843 -0.965801311928934 -0.40374086893401 0.554601127664975 0.817561855888325 -0.952500511040609 -0.97201181680203 -0.970396539898477 0.0824376922558376 0.0139144946887817 -0.00378437839086294 -0.983225807563452 -0.979019507817259 -0.982799711827411 -0.016547750986264 -0.105289483781726 0.125922614507614 -0.976593684568528 -0.969321835939086 -0.971499182994924 -0.102738900259898 -0.036123697091269 -0.0636831241116751 -0.983731319035533 -0.985094904060914 -0.990299678375634 -0.959551714162437 -0.948895762761421 -0.959551714162437 -0.948895762761421 -0.983758087766497 -0.97992176893401 -0.9511940235533 -0.953321434060914 -0.988183977360406 -0.983478238324873 -0.971189473756345 -0.961979092893401 -0.971857998324873 -0.963476992284264 -0.953126132791878 -0.96467611284264 -0.983143369137056 -0.978998800964467 -0.980389515685279 -0.984906608680203 -0.980614630507614 -0.983807754314721 -0.972792397766498 -0.974350501319797 -0.972221980152284 -0.977857106345178 -0.967138554771574 -0.973868354416244 -0.959958752654822 -0.950620085846701
"subject7_walking" 0.273272847660173 -0.0190825689350972 -0.113702564328355 -0.155901037573225 -0.112263763820303 -0.169893751696861 0.904895294155844 -0.192102467209957 -0.213721804827054 -0.961444507748918 -0.951370303658009 -0.930013464480519 0.0844116777082251 0.00420235896480519 -0.00391768965448052 -0.264284126591234 -0.246407063895996 -0.471538682808831 -0.0595532400988095 -0.0505697126754286 0.0972188497830736 -0.467171954266234 -0.454721362891775 -0.324328107440043 -0.0958199124965866 -0.0454678305833983 -0.0579320507050866 -0.506921940193074 -0.527790511010606 -0.518412865201299 -0.0752713205927273 -0.182849401789459 -0.0752713205927273 -0.182849401789459 -0.283019575423225 -0.23163231326645 -0.271392125172403 -0.391194935749567 -0.527635442354978 -0.518241150693074 -0.215644739779069 -0.148995114997554 -0.276004729287078 -0.135839173978139 -0.1517898412 -0.181164246062576 -0.317724413348701 -0.295609096856645 -0.439160917709697 -0.275649146786364 -0.244524466043074 -0.502629865125108 -0.394545408758658 -0.436921179694372 -0.344562453099567 -0.494427786574459 -0.472526931177489 -0.383616359140693 -0.174302761028788 -0.316853886928788
"subject7_walking_downstairs" 0.290413270364964 -0.0156795552445255 -0.0994609466985402 0.139466231131387 -0.0992806125574453 -0.176509760406934 0.930260198467153 -0.14889649179562 -0.152177829832117 -0.954140763941606 -0.944940448029197 -0.91695327189781 0.103015289820438 -0.00524205699167883 -0.0118217200815328 -0.0261028272638686 -0.248228495377372 -0.430620418153285 -0.0647377335469343 -0.0637685449605839 0.0946122451852555 -0.381079390145985 -0.409344438722628 -0.377693027262774 -0.073242275470073 -0.0465378446191971 -0.0665889407806569 -0.510701436569343 -0.442425667334307 -0.426800516372263 0.0915418208179562 0.143212252772774 0.0915418208179562 0.143212252772774 -0.169916885478321 -0.0508314861335766 -0.195786866326642 -0.306436731715328 -0.459874774525547 -0.449611867679562 0.0342676765888321 -0.113717915543796 -0.232155794963504 0.174591221816058 -0.150552498832117 -0.214092875521168 -0.0967535418766423 -0.281345799210949 -0.379515116328467 -0.0423872565934307 -0.264082920087591 -0.481347839583942 -0.317911126222628 -0.354193460473723 -0.284762964394161 -0.406043245710949 -0.452672674963504 -0.469622091094891 0.142714414005109 -0.0362940783364964
"subject7_walking_upstairs" 0.255755766126667 -0.0235207988672 -0.129694984653333 -0.2208511386922 -0.147413018745333 -0.201637492160667 0.8466237062 -0.250807266333333 -0.332817267466667 -0.946174674666667 -0.9348573048 -0.9124905888 0.0741974714526667 0.00482339810733333 0.00469908058733333 -0.393947628466667 -0.433821971766667 -0.6324985338 -0.088892301166 -0.01766844290032 0.112927758738 -0.473846916606667 -0.552501751333333 -0.251448636682 -0.106651152895333 -0.046973329577 -0.0531714875961333 -0.640213976533333 -0.686564651733333 -0.657468204066667 -0.126043682807333 -0.275916627590667 -0.126043682807333 -0.275916627590667 -0.433154149866667 -0.443289918666667 -0.253844460686 -0.453840817965333 -0.666991650333333 -0.694713462133333 -0.301015032204 -0.252241189325333 -0.37833363986 -0.192719409178 -0.151035737534667 -0.175106415104 -0.440926103266667 -0.453700653266667 -0.6072706478 -0.399915207653333 -0.451501193813333 -0.655984316733333 -0.448799280386667 -0.561943700533333 -0.3787183538 -0.488412908033333 -0.5510329086 -0.28495961022 -0.310764023386667 -0.370130860593333
"subject8_standing" 0.278508915242718 -0.0163981006311165 -0.107121729340777 -0.985706882087379 -0.919978874514563 -0.930723792524272 0.950581045048544 -0.191052220516311 -0.0576838726936893 -0.990930494757282 -0.968347863252427 -0.951601441504854 0.0753435374757282 0.0093261724267233 -0.000826236637475728 -0.981385324805825 -0.959664288932039 -0.979755754223301 -0.0248933378289806 -0.0616322678038835 0.0797541771213592 -0.935070811116505 -0.962037313349515 -0.95501020776699 -0.0998199213621359 -0.0436689147665049 -0.0515766811619903 -0.961300755145631 -0.982702674223301 -0.975635013203883 -0.949591278543689 -0.942135734087379 -0.949591278543689 -0.942135734087379 -0.97556211907767 -0.972169221893204 -0.933973154514563 -0.926290361019417 -0.977272946407767 -0.974562356650485 -0.982975053398058 -0.932301501504854 -0.953285209660194 -0.987042020339806 -0.918457090436893 -0.924531418980583 -0.981344394563107 -0.960120063495146 -0.976235480631068 -0.983182188203883 -0.962134921893204 -0.981992614320388 -0.933590074368932 -0.967110791262136 -0.956344248980583 -0.936420371407767 -0.959609508932039 -0.958717792378641 -0.952481008980583 -0.945237727531068
"subject8_sitting" 0.274579360828571 -0.0135875746134857 -0.1097889836 -0.985763888285714 -0.948007731217143 -0.950749291142857 0.888458693714286 0.0590910862171429 0.177801006656 -0.984850865314286 -0.966745517502857 -0.957917534971429 0.0772618494228571 0.00663701222429714 -0.00179350873758171 -0.983622453314286 -0.974194556285714 -0.983185427371429 -0.0391850345954286 -0.0751705448931429 0.0822517390914286 -0.984948776571429 -0.970221491885714 -0.965526847142857 -0.0946099770628571 -0.040306121592 -0.0525745841137143 -0.988989042057143 -0.987259911485714 -0.981849388342857 -0.9639126404 -0.954106812908571 -0.9639126404 -0.954106812908571 -0.982040855542857 -0.979820004914286 -0.956578391828571 -0.961446105371429 -0.988447287028571 -0.985978017428571 -0.984507911828571 -0.955623554857143 -0.964143968514286 -0.986436382171429 -0.947095982514286 -0.947167818514286 -0.983913559085714 -0.974272530971429 -0.980712819028571 -0.984828004971429 -0.976066829485714 -0.984241148685714 -0.981240978685714 -0.974992334514286 -0.965578744342857 -0.986163976057143 -0.967925166742857 -0.968759560171429 -0.962414460571429 -0.956630458514286
"subject8_laying" 0.271536494356784 -0.0181769807977889 -0.106478735145729 -0.966982846582915 -0.95585690919598 -0.960142608130653 -0.379326725577889 0.453094345125628 0.399440497336683 -0.960520697115578 -0.974513885527638 -0.972871119105528 0.0797187587738693 0.0125408672069849 -0.00257225151294472 -0.980169403115578 -0.980339329899497 -0.976921494974874 -0.013752628901005 -0.0907217917055276 0.105749151321608 -0.970204614070352 -0.965768395276382 -0.971215501507538 -0.103469664060302 -0.037738752360804 -0.0596968052517588 -0.974808667085427 -0.982028379396985 -0.986731682914573 -0.961182413819096 -0.953777062562814 -0.961182413819096 -0.953777062562814 -0.980237647688442 -0.975797808040201 -0.947871304321608 -0.946759554824121 -0.983138024874372 -0.976881320201005 -0.972071608241206 -0.965287195276382 -0.965523901809045 -0.965495859346734 -0.953696594954774 -0.959764801688442 -0.980227898592965 -0.980031225879397 -0.974204637638191 -0.981959740201005 -0.982252867085427 -0.978244394120603 -0.964721351356784 -0.97000444839196 -0.970658534924623 -0.972147395778895 -0.964050672613065 -0.974083649447236 -0.961644194211055 -0.956453285824121
"subject8_walking" 0.275666078353468 -0.0209239881554758 -0.10918680201745 -0.216088437332215 0.000111634059060403 -0.242814223793289 0.906824602550336 -0.256709338232662 -0.135143304601112 -0.96042955344519 -0.947870318277405 -0.923577589060403 0.0845626476640268 0.0103663833043624 -0.00874309781295302 -0.268417134740492 -0.182010846866219 -0.523150185472483 -0.0503799965792617 -0.0545522207908031 0.0844020934357718 -0.451839376643848 -0.372279349971812 -0.250542666477629 -0.0890636483226398 -0.0467487082282998 -0.0639379969114094 -0.462265956831096 -0.577798057877405 -0.504935383250559 -0.109077995781879 -0.220937227894631 -0.109077995781879 -0.220937227894631 -0.268494298975347 -0.283350521456152 -0.208715583135481 -0.380033277236242 -0.52318132193736 -0.592114206196868 -0.23520655158434 -0.0424950353187919 -0.330766888687472 -0.2108070715 -0.0433069444659508 -0.258897556112975 -0.295700373555928 -0.230676986754139 -0.481596399649441 -0.306786622734899 -0.185643581788591 -0.563981302042506 -0.351946772972707 -0.406048653494183 -0.270645605312371 -0.4866697350783 -0.361602405414989 -0.316035648662192 -0.183587288672483 -0.366978917156823
"subject8_walking_downstairs" 0.28880648705036 -0.0197320228008633 -0.106261269489928 -0.0715454175136691 0.0451976373899281 -0.241940811791367 0.926299075899281 -0.218704733741007 -0.0985038656735252 -0.95525027618705 -0.940428714172662 -0.91344867057554 0.096716514476259 -0.00594605237122302 -0.0159803660726619 -0.090381690618705 -0.0893242954028777 -0.402708880663309 -0.102637795900719 -0.0365122873307842 0.116152462804964 -0.358196271358273 -0.323415498097842 -0.328401682395683 -0.0514695043899281 -0.0536470232816547 -0.0719905582023022 -0.395256081744604 -0.457559693317986 -0.402746778654676 -0.0333306527928058 -0.0102455301517986 -0.0333306527928058 -0.0102455301517986 -0.136210626430216 -0.0959406733805755 -0.146191026530216 -0.288042669623022 -0.424790306014388 -0.472239466978417 -0.0717052228438849 0.0455991124388489 -0.258499022407914 -0.0745004857431655 -0.0232521477063309 -0.297602894730935 -0.113467601307194 -0.128267059173381 -0.351032575851079 -0.14985793368705 -0.109502512386331 -0.453375075611511 -0.239250171561151 -0.293950874654676 -0.230318297321079 -0.400445163633094 -0.350092285301439 -0.426422203496403 0.0492080051726619 -0.203428244094245
"subject8_walking_upstairs" 0.26246435916 -0.025806787600918 -0.116341759502 -0.276234291566667 -0.0362128442786667 -0.185668739130667 0.8672546152 -0.315355879133333 -0.183764760126 -0.946360289466667 -0.934142062666667 -0.8966922988 0.0776894881774667 0.0196251138023333 -0.0122729491953333 -0.375089019786667 -0.335724228974667 -0.633255441286667 -0.00951063134733333 -0.068943439126 0.0505213549473333 -0.506447332773333 -0.377354288678667 -0.139890334530667 -0.104679807206133 -0.0447737310833333 -0.0669652921526667 -0.572908604133333 -0.6713694316 -0.600841442933333 -0.138177733633333 -0.27793588982 -0.138177733633333 -0.27793588982 -0.403190578747333 -0.397031925066667 -0.186787403908 -0.39621938158 -0.6226490016 -0.6859344792 -0.315797755886 -0.133329988000667 -0.358650421524 -0.262959028046667 -0.0509118745993333 -0.163444465668667 -0.391062564518667 -0.352905335010667 -0.590186917866667 -0.41595981104 -0.364230307094667 -0.676238128466667 -0.431939445926667 -0.459696272819333 -0.257846246206667 -0.533499919613333 -0.340943172944 -0.18517596748 -0.277005830826 -0.394314864466667
"subject11_standing" 0.277715562765957 -0.0171990886595745 -0.108686630425532 -0.994978878723404 -0.964173331702128 -0.986382712765957 0.956464535957447 -0.173082704680851 0.127198423404255 -0.994529398085106 -0.981047828723404 -0.989433253617021 0.0760097721914894 0.0124130965551064 -0.00074591623212766 -0.992527404255319 -0.979428279574468 -0.990132989574468 -0.0293141521489362 -0.0765465041914894 0.0810588216170213 -0.980242494680851 -0.994210471914894 -0.980636664893617 -0.099519355893617 -0.0395992140851064 -0.0524732752340426 -0.986690403617021 -0.995571631276596 -0.990663218510638 -0.984853836595745 -0.98030536893617 -0.984853836595745 -0.98030536893617 -0.989242377234043 -0.988853960638298 -0.979978011489362 -0.977071437446808 -0.993428183617021 -0.992579166595745 -0.993808050638298 -0.968703072553191 -0.987669785531915 -0.995573762978723 -0.96350679 -0.985958517446809 -0.992385450851064 -0.979287024255319 -0.988460788085106 -0.993414564042553 -0.981185823617021 -0.990378149574468 -0.978301717234043 -0.994025488297872 -0.980762968085106 -0.981009115744681 -0.994353086595745 -0.98230878106383 -0.982255413617021 -0.981503969574468
